WordA,WordB,binom,alpha_logprob,nonalpha_logprob,model,prompt_value,prompt_text,preference
axolotls,harpies,axolotls and harpies,-48.273460388183594,-39.02228546142578,olmo2_1b,2,instance: ,-9.251174926757812
axolotls,keas,axolotls and keas,-45.2297477722168,-42.31370162963867,olmo2_1b,2,instance: ,-2.916046142578125
axolotls,bonobos,axolotls and bonobos,-43.31016540527344,-35.841487884521484,olmo2_1b,2,instance: ,-7.468677520751953
axolotls,wombats,axolotls and wombats,-44.10478591918945,-37.8372688293457,olmo2_1b,2,instance: ,-6.26751708984375
axolotls,lions,axolotls and lions,-42.28136444091797,-34.58521270751953,olmo2_1b,2,instance: ,-7.6961517333984375
ocelots,platypuses,ocelots and platypuses,-37.4738883972168,-35.777191162109375,olmo2_1b,2,instance: ,-1.6966972351074219
ibex,platypuses,ibex and platypuses,-43.89535903930664,-37.47347640991211,olmo2_1b,2,instance: ,-6.421882629394531
harpies,platypuses,harpies and platypuses,-38.8931770324707,-39.445499420166016,olmo2_1b,2,instance: ,0.5523223876953125
keas,platypuses,keas and platypuses,-41.62661361694336,-32.59920883178711,olmo2_1b,2,instance: ,-9.02740478515625
bonobos,platypuses,bonobos and platypuses,-31.6396541595459,-35.35810852050781,olmo2_1b,2,instance: ,3.718454360961914
harpies,wolverines,harpies and wolverines,-39.305538177490234,-35.492820739746094,olmo2_1b,2,instance: ,-3.8127174377441406
keas,wolverines,keas and wolverines,-42.54473114013672,-35.88513946533203,olmo2_1b,2,instance: ,-6.6595916748046875
bonobos,wolverines,bonobos and wolverines,-34.61777877807617,-36.456939697265625,olmo2_1b,2,instance: ,1.8391609191894531
capybaras,ibex,capybaras and ibex,-38.426265716552734,-39.62826919555664,olmo2_1b,2,instance: ,1.2020034790039062
capybaras,harpies,capybaras and harpies,-41.032386779785156,-38.13978958129883,olmo2_1b,2,instance: ,-2.892597198486328
capybaras,keas,capybaras and keas,-36.69971466064453,-41.42903137207031,olmo2_1b,2,instance: ,4.729316711425781
ibex,narwhals,ibex and narwhals,-43.174991607666016,-39.049415588378906,olmo2_1b,2,instance: ,-4.125576019287109
harpies,narwhals,harpies and narwhals,-39.15254592895508,-37.998992919921875,olmo2_1b,2,instance: ,-1.1535530090332031
keas,narwhals,keas and narwhals,-42.04669189453125,-40.08881378173828,olmo2_1b,2,instance: ,-1.9578781127929688
ibex,ocelots,ibex and ocelots,-40.727500915527344,-36.15045166015625,olmo2_1b,2,instance: ,-4.577049255371094
keas,ocelots,keas and ocelots,-42.14884567260742,-37.65509796142578,olmo2_1b,2,instance: ,-4.493747711181641
bonobos,ocelots,bonobos and ocelots,-34.81817626953125,-36.86079788208008,olmo2_1b,2,instance: ,2.042621612548828
harpies,ibex,harpies and ibex,-38.85466003417969,-45.644920349121094,olmo2_1b,2,instance: ,6.790260314941406
ibex,keas,ibex and keas,-42.205909729003906,-40.430809020996094,olmo2_1b,2,instance: ,-1.7751007080078125
bonobos,ibex,bonobos and ibex,-36.91542053222656,-39.19601058959961,olmo2_1b,2,instance: ,2.280590057373047
ibex,koalas,ibex and koalas,-40.33336639404297,-37.26388931274414,olmo2_1b,2,instance: ,-3.069477081298828
ibex,sloths,ibex and sloths,-40.13720703125,-36.91853713989258,olmo2_1b,2,instance: ,-3.218669891357422
aardvarks,ibex,aardvarks and ibex,-32.794189453125,-40.183135986328125,olmo2_1b,2,instance: ,7.388946533203125
harpies,keas,harpies and keas,-41.32762908935547,-42.24583435058594,olmo2_1b,2,instance: ,0.9182052612304688
bonobos,harpies,bonobos and harpies,-38.91886901855469,-40.4066047668457,olmo2_1b,2,instance: ,1.4877357482910156
harpies,koalas,harpies and koalas,-38.49040985107422,-41.263851165771484,olmo2_1b,2,instance: ,2.7734413146972656
harpies,wombats,harpies and wombats,-39.46628952026367,-41.849266052246094,olmo2_1b,2,instance: ,2.382976531982422
aardvarks,harpies,aardvarks and harpies,-35.240997314453125,-38.34602737426758,olmo2_1b,2,instance: ,3.105030059814453
bonobos,keas,bonobos and keas,-34.951332092285156,-40.62454605102539,olmo2_1b,2,instance: ,5.673213958740234
keas,koalas,keas and koalas,-38.369693756103516,-36.68353271484375,olmo2_1b,2,instance: ,-1.6861610412597656
keas,sloths,keas and sloths,-40.81260681152344,-35.068504333496094,olmo2_1b,2,instance: ,-5.744102478027344
keas,wombats,keas and wombats,-44.48670196533203,-35.16231155395508,olmo2_1b,2,instance: ,-9.324390411376953
keas,lions,keas and lions,-40.58763885498047,-34.626853942871094,olmo2_1b,2,instance: ,-5.960784912109375
aardvarks,keas,aardvarks and keas,-32.049800872802734,-40.789161682128906,olmo2_1b,2,instance: ,8.739360809326172
bonobos,wombats,bonobos and wombats,-33.54973220825195,-36.537513732910156,olmo2_1b,2,instance: ,2.987781524658203
aardvarks,bonobos,aardvarks and bonobos,-31.613994598388672,-31.6352481842041,olmo2_1b,2,instance: ,0.021253585815429688
ocarinas,vibraphones,ocarinas and vibraphones,-37.48823547363281,-40.99128723144531,olmo2_1b,2,instance: ,3.5030517578125
cymbals,ocarinas,cymbals and ocarinas,-34.81806945800781,-33.16550064086914,olmo2_1b,2,instance: ,-1.6525688171386719
clarinets,ocarinas,clarinets and ocarinas,-32.3485107421875,-33.46420669555664,olmo2_1b,2,instance: ,1.1156959533691406
cellos,ocarinas,cellos and ocarinas,-34.7103385925293,-34.36476516723633,olmo2_1b,2,instance: ,-0.34557342529296875
didgeridoos,vibraphones,didgeridoos and vibraphones,-38.402442932128906,-41.50764465332031,olmo2_1b,2,instance: ,3.1052017211914062
lutes,marimbas,lutes and marimbas,-36.87279510498047,-32.68000793457031,olmo2_1b,2,instance: ,-4.192787170410156
kalimbas,lutes,kalimbas and lutes,-37.431907653808594,-39.15393829345703,olmo2_1b,2,instance: ,1.7220306396484375
clarinets,kalimbas,clarinets and kalimbas,-35.610252380371094,-36.486846923828125,olmo2_1b,2,instance: ,0.8765945434570312
kalimbas,trumpets,kalimbas and trumpets,-35.854156494140625,-34.888938903808594,olmo2_1b,2,instance: ,-0.9652175903320312
cellos,kalimbas,cellos and kalimbas,-36.062843322753906,-36.022979736328125,olmo2_1b,2,instance: ,-0.03986358642578125
kalimbas,saxophones,kalimbas and saxophones,-35.72327423095703,-36.58555603027344,olmo2_1b,2,instance: ,0.8622817993164062
lutes,saxophones,lutes and saxophones,-35.35138702392578,-32.70479202270508,olmo2_1b,2,instance: ,-2.646595001220703
casserole,eagle,casserole and eagle,-38.369529724121094,-34.51285934448242,olmo2_1b,2,instance: ,-3.856670379638672
kite,linguist,kite and linguist,-35.155029296875,-35.1695556640625,olmo2_1b,2,instance: ,0.0145263671875
algorithm,perfume,algorithm and perfume,-34.87974166870117,-35.79280090332031,olmo2_1b,2,instance: ,0.9130592346191406
forest,screwdriver,forest and screwdriver,-33.56876754760742,-35.372318267822266,olmo2_1b,2,instance: ,1.8035507202148438
slipper,volcano,slipper and volcano,-36.0712890625,-37.067626953125,olmo2_1b,2,instance: ,0.996337890625
harmonica,microscope,harmonica and microscope,-36.69896697998047,-34.975032806396484,olmo2_1b,2,instance: ,-1.7239341735839844
cookbook,zenith,cookbook and zenith,-35.091766357421875,-39.06703186035156,olmo2_1b,2,instance: ,3.9752655029296875
hammock,hydrogen,hammock and hydrogen,-38.78498840332031,-41.822044372558594,olmo2_1b,2,instance: ,3.0370559692382812
neuron,toaster,neuron and toaster,-33.709007263183594,-34.13412094116211,olmo2_1b,2,instance: ,0.4251136779785156
marshmallow,telescope,marshmallow and telescope,-36.212215423583984,-37.569549560546875,olmo2_1b,2,instance: ,1.3573341369628906
casserole,optics,casserole and optics,-39.68639373779297,-40.38605499267578,olmo2_1b,2,instance: ,0.6996612548828125
comet,encyclopedia,comet and encyclopedia,-35.61064910888672,-34.175331115722656,olmo2_1b,2,instance: ,-1.4353179931640625
nimbus,waffle,nimbus and waffle,-37.157283782958984,-39.67839813232422,olmo2_1b,2,instance: ,2.5211143493652344
photon,pumpkin,photon and pumpkin,-31.01903533935547,-34.01472854614258,olmo2_1b,2,instance: ,2.9956932067871094
lantern,syntax,lantern and syntax,-36.37389373779297,-34.91497039794922,olmo2_1b,2,instance: ,-1.45892333984375
echo,vineyard,echo and vineyard,-38.882728576660156,-35.23212432861328,olmo2_1b,2,instance: ,-3.650604248046875
nebula,snowman,nebula and snowman,-32.58327102661133,-34.48017501831055,olmo2_1b,2,instance: ,1.8969039916992188
botany,teapot,botany and teapot,-39.286170959472656,-33.976402282714844,olmo2_1b,2,instance: ,-5.3097686767578125
chisel,kaleidoscope,chisel and kaleidoscope,-38.62465286254883,-39.520694732666016,olmo2_1b,2,instance: ,0.8960418701171875
lava,teacup,lava and teacup,-34.79607391357422,-36.57848358154297,olmo2_1b,2,instance: ,1.78240966796875
entropy,orchard,entropy and orchard,-34.07123947143555,-35.19788360595703,olmo2_1b,2,instance: ,1.1266441345214844
axolotl,vineyard,axolotl and vineyard,-42.68589401245117,-39.954837799072266,olmo2_1b,2,instance: ,-2.7310562133789062
clockwork,meadow,clockwork and meadow,-37.426063537597656,-36.71323776245117,olmo2_1b,2,instance: ,-0.7128257751464844
algebra,telescope,algebra and telescope,-31.986095428466797,-33.15161895751953,olmo2_1b,2,instance: ,1.1655235290527344
arcade,topaz,arcade and topaz,-37.13631820678711,-35.511375427246094,olmo2_1b,2,instance: ,-1.6249427795410156
asteroid,compass,asteroid and compass,-33.874290466308594,-32.502723693847656,olmo2_1b,2,instance: ,-1.3715667724609375
bicycle,nebula,bicycle and nebula,-34.22328186035156,-33.79506301879883,olmo2_1b,2,instance: ,-0.4282188415527344
bungalow,entropy,bungalow and entropy,-38.97241973876953,-39.60934829711914,olmo2_1b,2,instance: ,0.6369285583496094
carnation,gnome,carnation and gnome,-35.92599868774414,-40.38822937011719,olmo2_1b,2,instance: ,4.462230682373047
cinnamon,harmonica,cinnamon and harmonica,-36.26601028442383,-35.10801696777344,olmo2_1b,2,instance: ,-1.1579933166503906
coral,syntax,coral and syntax,-32.94626998901367,-32.51340866088867,olmo2_1b,2,instance: ,-0.432861328125
dandelion,pendulum,dandelion and pendulum,-38.082237243652344,-34.13644027709961,olmo2_1b,2,instance: ,-3.9457969665527344
delirium,telescope,delirium and telescope,-38.56621551513672,-39.302799224853516,olmo2_1b,2,instance: ,0.7365837097167969
anchors,sandstorms,anchors and sandstorms,-42.06318283081055,-41.893455505371094,olmo2_1b,2,instance: ,-0.16972732543945312
scissors,volcanoes,scissors and volcanoes,-35.33449172973633,-38.04472351074219,olmo2_1b,2,instance: ,2.7102317810058594
equations,lanterns,equations and lanterns,-35.37160873413086,-39.48762512207031,olmo2_1b,2,instance: ,4.116016387939453
satellites,tulips,satellites and tulips,-36.14845275878906,-33.44845199584961,olmo2_1b,2,instance: ,-2.700000762939453
compasses,hedgehogs,compasses and hedgehogs,-35.57101821899414,-35.496192932128906,olmo2_1b,2,instance: ,-0.07482528686523438
comets,neckties,comets and neckties,-42.98649597167969,-43.63433837890625,olmo2_1b,2,instance: ,0.6478424072265625
castles,headphones,castles and headphones,-38.152801513671875,-34.72187805175781,olmo2_1b,2,instance: ,-3.4309234619140625
paperclips,pyramids,paperclips and pyramids,-32.973602294921875,-37.63648223876953,olmo2_1b,2,instance: ,4.662879943847656
constellations,kettles,constellations and kettles,-39.138912200927734,-38.77781677246094,olmo2_1b,2,instance: ,-0.3610954284667969
kaleidoscopes,whales,kaleidoscopes and whales,-38.907562255859375,-41.722129821777344,olmo2_1b,2,instance: ,2.8145675659179688
meadows,pianos,meadows and pianos,-36.69404220581055,-39.7680549621582,olmo2_1b,2,instance: ,3.0740127563476562
magnets,zebras,magnets and zebras,-36.88258361816406,-36.80473709106445,olmo2_1b,2,instance: ,-0.07784652709960938
parrots,submarines,parrots and submarines,-35.35784912109375,-33.410804748535156,olmo2_1b,2,instance: ,-1.9470443725585938
crayons,jungles,crayons and jungles,-38.38750076293945,-42.03553771972656,olmo2_1b,2,instance: ,3.6480369567871094
harbor,teapot,harbor and teapot,-36.96483612060547,-34.96846389770508,olmo2_1b,2,instance: ,-1.9963722229003906
notebook,quicksand,notebook and quicksand,-36.76478958129883,-35.2912483215332,olmo2_1b,2,instance: ,-1.473541259765625
glacier,lantern,glacier and lantern,-34.98771286010742,-35.772361755371094,olmo2_1b,2,instance: ,0.7846488952636719
microscope,puddle,microscope and puddle,-35.9716682434082,-35.64335632324219,olmo2_1b,2,instance: ,-0.3283119201660156
compass,swan,compass and swan,-32.8159065246582,-33.93130111694336,olmo2_1b,2,instance: ,1.1153945922851562
bonsai,cathedral,bonsai and cathedral,-37.48225402832031,-37.848419189453125,olmo2_1b,2,instance: ,0.3661651611328125
honeycomb,violin,honeycomb and violin,-33.45051193237305,-35.34376907348633,olmo2_1b,2,instance: ,1.8932571411132812
sailboat,stadium,sailboat and stadium,-31.46297264099121,-39.44776916503906,olmo2_1b,2,instance: ,7.984796524047852
acorns,skyscrapers,acorns and skyscrapers,-38.49830627441406,-39.52466583251953,olmo2_1b,2,instance: ,1.0263595581054688
bell,trellis,bell and trellis,-34.3251838684082,-35.496742248535156,olmo2_1b,2,instance: ,1.1715583801269531
inkwell,kite,inkwell and kite,-36.039283752441406,-37.33074951171875,olmo2_1b,2,instance: ,1.2914657592773438
foxglove,trombone,foxglove and trombone,-38.536659240722656,-38.3419075012207,olmo2_1b,2,instance: ,-0.19475173950195312
carousel,quill,carousel and quill,-35.133628845214844,-34.04441452026367,olmo2_1b,2,instance: ,-1.0892143249511719
lighthouse,onion,lighthouse and onion,-33.152313232421875,-36.59541320800781,olmo2_1b,2,instance: ,3.4430999755859375
cactus,chessboard,cactus and chessboard,-34.43117141723633,-34.10334777832031,olmo2_1b,2,instance: ,-0.3278236389160156
gallery,raindrop,gallery and raindrop,-36.00962448120117,-35.07848358154297,olmo2_1b,2,instance: ,-0.9311408996582031
cricket,plow,cricket and plow,-36.05535888671875,-34.90327835083008,olmo2_1b,2,instance: ,-1.1520805358886719
fresco,gingerbread,fresco and gingerbread,-35.253665924072266,-36.43006134033203,olmo2_1b,2,instance: ,1.1763954162597656
cello,sunflower,cello and sunflower,-35.086334228515625,-38.05615234375,olmo2_1b,2,instance: ,2.969818115234375
archway,quilt,archway and quilt,-37.741695404052734,-37.77631759643555,olmo2_1b,2,instance: ,0.0346221923828125
compass,haystack,compass and haystack,-33.75018310546875,-33.70050811767578,olmo2_1b,2,instance: ,-0.04967498779296875
beacon,millipede,beacon and millipede,-34.631446838378906,-38.063079833984375,olmo2_1b,2,instance: ,3.4316329956054688
parchment,windmill,parchment and windmill,-37.51664352416992,-38.2315788269043,olmo2_1b,2,instance: ,0.714935302734375
candlestick,meadow,candlestick and meadow,-37.97071075439453,-36.50669860839844,olmo2_1b,2,instance: ,-1.4640121459960938
kiwis,wolverines,kiwis and wolverines,-40.737178802490234,-35.97205352783203,olmo2_1b,3,try this: ,-4.765125274658203
kiwis,narwhals,kiwis and narwhals,-37.512882232666016,-38.71485137939453,olmo2_1b,3,try this: ,1.2019691467285156
kiwis,ocelots,kiwis and ocelots,-41.53443908691406,-40.02641677856445,olmo2_1b,3,try this: ,-1.5080223083496094
ibex,kiwis,ibex and kiwis,-40.767608642578125,-39.8958740234375,olmo2_1b,3,try this: ,-0.871734619140625
harpies,kiwis,harpies and kiwis,-41.25255584716797,-43.3658332824707,olmo2_1b,3,try this: ,2.1132774353027344
axolotls,wolverines,axolotls and wolverines,-42.082603454589844,-37.2393684387207,olmo2_1b,3,try this: ,-4.843235015869141
axolotls,ibex,axolotls and ibex,-42.31212615966797,-43.29104232788086,olmo2_1b,3,try this: ,0.9789161682128906
axolotls,harpies,axolotls and harpies,-43.33600616455078,-41.08254623413086,olmo2_1b,3,try this: ,-2.253459930419922
axolotls,keas,axolotls and keas,-43.68632888793945,-44.636802673339844,olmo2_1b,3,try this: ,0.9504737854003906
axolotls,bonobos,axolotls and bonobos,-41.38167953491211,-38.65162658691406,olmo2_1b,3,try this: ,-2.730052947998047
axolotls,wombats,axolotls and wombats,-40.814842224121094,-38.9884033203125,olmo2_1b,3,try this: ,-1.8264389038085938
axolotls,lions,axolotls and lions,-40.20893096923828,-37.30609130859375,olmo2_1b,3,try this: ,-2.9028396606445312
ocelots,platypuses,ocelots and platypuses,-39.86827087402344,-40.59687805175781,olmo2_1b,3,try this: ,0.728607177734375
ibex,platypuses,ibex and platypuses,-44.3951416015625,-41.040950775146484,olmo2_1b,3,try this: ,-3.3541908264160156
harpies,platypuses,harpies and platypuses,-40.79966354370117,-41.98944854736328,olmo2_1b,3,try this: ,1.1897850036621094
keas,platypuses,keas and platypuses,-42.18290328979492,-37.41229248046875,olmo2_1b,3,try this: ,-4.770610809326172
bonobos,platypuses,bonobos and platypuses,-36.52943420410156,-38.94215393066406,olmo2_1b,3,try this: ,2.4127197265625
harpies,wolverines,harpies and wolverines,-40.290287017822266,-35.80659866333008,olmo2_1b,3,try this: ,-4.4836883544921875
keas,wolverines,keas and wolverines,-40.52449035644531,-37.073448181152344,olmo2_1b,3,try this: ,-3.4510421752929688
bonobos,wolverines,bonobos and wolverines,-36.26512908935547,-36.00813293457031,olmo2_1b,3,try this: ,-0.25699615478515625
capybaras,ibex,capybaras and ibex,-39.930301666259766,-39.77179718017578,olmo2_1b,3,try this: ,-0.15850448608398438
capybaras,harpies,capybaras and harpies,-41.70487976074219,-40.29616165161133,olmo2_1b,3,try this: ,-1.4087181091308594
capybaras,keas,capybaras and keas,-38.21489334106445,-42.21992874145508,olmo2_1b,3,try this: ,4.005035400390625
ibex,narwhals,ibex and narwhals,-41.017433166503906,-39.88252639770508,olmo2_1b,3,try this: ,-1.1349067687988281
harpies,narwhals,harpies and narwhals,-39.868743896484375,-38.02898406982422,olmo2_1b,3,try this: ,-1.8397598266601562
keas,narwhals,keas and narwhals,-41.45779037475586,-41.48019790649414,olmo2_1b,3,try this: ,0.02240753173828125
ibex,ocelots,ibex and ocelots,-40.72771453857422,-38.8641242980957,olmo2_1b,3,try this: ,-1.8635902404785156
keas,ocelots,keas and ocelots,-42.36946105957031,-39.87379455566406,olmo2_1b,3,try this: ,-2.49566650390625
bonobos,ocelots,bonobos and ocelots,-38.566646575927734,-38.38980484008789,olmo2_1b,3,try this: ,-0.17684173583984375
